列值,RoomID,MapID,MapID2,Elevation,Note,Cond,ObjStep,GridID,GridType,GroundID
,19,20070,,4004.9,,0,1,0,0,4000
,19,20074,,4007.46,,0,1,0,0,4000
,19,20075,,4008.01,,0,1,0,0,4000
,19,20078,,4007.68,,0,1,0,0,4000
,19,40063,,4010.38,,0,1,0,0,4020
,19,50063,,4014.35,,0,1,0,0,4020
,19,50064,,4011.69,,0,1,28,2,4020
,19,50066,,4012.46,,0,1,28,2,4020
,19,50068,,4012.86,,0,1,107,2,4020
,19,50069,,4013.22,,0,1,53,2,4020
,19,50071,,4013.91,,0,1,0,0,4020
,19,50072,,4011.95,,0,1,26,2,4020
,19,50074,,4013.19,,0,1,27,2,4020
,19,50076,,4011.66,,0,1,0,0,4020
,19,50077,,4014.2,,0,1,0,0,4020
,19,50078,,4013,,0,1,0,0,4020
,19,50079,,4013.91,,0,1,0,0,4020
,19,60061,,4015,,0,1,0,0,4020
,19,60062,,4013.78,,0,1,0,0,4020
,19,60065,,4016,,0,1,0,0,4020
,19,60066,,4014.49,,0,1,0,0,4020
,19,60068,,4014.15,,0,1,0,0,4020
,19,60069,,4015.51,,0,1,0,0,4020
,19,60070,,4012.83,,0,1,60,2,4020
,19,60074,,4014,,0,1,0,0,4020
,19,60075,,4015.66,,0,1,0,0,4020
,19,60076,,4013.26,,0,1,0,0,4020
,19,60077,,4014.7,,0,1,0,0,4020
,19,60079,,4016.39,,0,1,0,0,4020
,19,81,,4013.26,,0,1,0,0,4020
,19,82,,4011,,0,3,51,3,4020
,19,87,,4012.47,,0,1,0,0,4020
,19,89,,4014.98,,0,1,0,0,4020
,19,95,,4017.48,,0,1,0,0,4020
,19,97,,4032.84,,0,1,0,0,4040
,19,10081,,4010.34,,0,1,0,0,4020
,19,10085,,4011.97,,0,1,0,0,4020
,19,10087,,4014.37,,0,1,0,0,4020
,19,10088,,4014.73,,0,1,0,0,4020
,19,10089,,4013.79,,0,1,0,0,4020
,19,10090,,4019.9,,0,1,0,0,4020
,19,10091,,4016.02,,0,1,0,0,4020
,19,10092,,4032.94,,0,1,0,0,4040
,19,10093,,4033.71,,0,1,0,0,4040
,19,10097,,4048.04,,0,1,0,0,4040
,19,10094,,4065.56,,0,1,0,0,4060
,19,10096,,4072.57,,0,1,0,0,4080
,19,10095,,4029.54,,0,1,0,0,4040
,19,10098,,4067.01,,0,1,0,0,4060
,19,10099,,4037.03,,0,1,0,0,4040
,19,20080,,4007.9,,0,1,0,0,4000
,19,20081,,4008.44,,0,1,0,0,4000
,19,20082,,4010.03,,0,1,0,0,4020
,19,20083,,4011.64,,0,1,0,0,4020
,19,20084,,4011.87,,0,1,0,0,4020
,19,20085,,4012.68,,0,1,0,0,4020
,19,20086,,4012.95,,0,1,0,0,4020
,19,20087,,4014.12,,0,1,0,0,4020
,19,20088,,4015.39,,0,2,52,3,4020
,19,20089,,4016.49,,0,3,51,3,4020
,19,20090,,4019.97,,0,1,0,0,4020
,19,20091,,4027.84,,0,1,0,0,4020
,19,20092,,4035.28,,0,1,0,0,4040
,19,20093,,4042.05,,0,1,0,0,4040
,19,20094,,4046.9,,0,1,0,0,4040
,19,20095,,4052.54,,0,1,0,0,4060
,19,20096,,4059.43,,0,1,0,0,4060
,19,20097,,4067.29,,0,1,0,0,4060
,19,20098,,4077.66,,0,1,0,0,4080
,19,20099,,4076.93,,0,1,0,0,4080
,19,30080,,4009.9,,0,2,6,1,4020
,19,30081,,4010.34,,0,2,12,1,4020
,19,30082,,4010.74,,0,1,0,0,4020
,19,30083,,4011,,0,1,0,0,4020
,19,30084,,4010.4,,0,1,0,0,4020
,19,30085,,4011.97,,0,1,0,0,4020
,19,30086,,4009.72,,0,1,0,0,4020
,19,30087,,4014.37,,0,1,0,0,4020
,19,30088,,4014.73,,0,1,0,0,4020
,19,30089,,4013.79,,0,1,0,0,4020
,19,30090,,4019.9,,0,1,0,0,4020
,19,30091,,4016.02,,7,1,34,2,4020
,19,30092,,4032.94,,0,1,0,0,4040
,19,30093,,4033.71,白居寺,0,1,28,2,4040
,19,30094,,4065.56,,0,1,0,0,4060
,19,30095,,4029.54,,0,1,28,2,4040
,19,30096,,4072.57,,0,1,0,0,4080
,19,30097,,4048.04,,0,1,28,2,4040
,19,30098,,4067.01,,0,1,0,0,4060
,19,30099,,4037.03,,0,1,32,2,4040
,19,40080,,4011.15,,0,1,0,0,4020
,19,40081,,4013.26,,0,1,0,0,4020
,19,40082,,4011,,0,2,12,1,4020
,19,40083,,4011.97,,0,2,12,1,4020
,19,40084,,4012.52,,0,1,0,0,4020
,19,40085,,4013.97,,0,1,0,0,4020
,19,40086,,4012.88,,0,1,0,0,4020
,19,40087,,4012.47,,0,1,0,0,4020
,19,40088,,4014.52,,0,1,0,0,4020
,19,40089,,4014.98,,0,1,0,0,4020
,19,40090,,4015.12,,7,1,40,2,4020
,19,40091,,4016.96,强扎东村,7,1,33,2,4020
,19,40092,,4015.79,,0,3,51,3,4020
,19,40093,,4018.2,,0,1,32,2,4020
,19,40094,,4017.44,,0,1,0,0,4020
,19,40095,,4017.48,,0,1,0,0,4020
,19,40096,,4023.36,,0,1,0,0,4020
,19,40097,,4032.84,,0,1,0,0,4040
,19,40098,,4052.28,,0,1,0,0,4060
,19,40099,,4033.14,,0,1,38,2,4040
,19,50080,,4013,,0,1,0,0,4020
,19,50081,,4013.25,,0,1,0,0,4020
,19,50082,,4012.16,,0,1,0,0,4020
,19,50083,,4013,,0,2,52,3,4020
,19,50084,,4014.51,年楚河,0,2,17,1,4020
,19,50085,,4015,,0,2,52,3,4020
,19,50086,,4014.44,,0,2,6,1,4020
,19,50087,,4016.86,,0,2,12,1,4020
,19,50088,,4014.56,,0,1,0,0,4020
,19,3,,4338.28,,0,1,0,0,4340
,19,8,,4328,,0,1,0,0,4320
,19,9,,4338.08,,0,1,0,0,4340
,19,11,,4271.71,,0,1,0,0,4280
,19,12,,4175.39,,0,1,0,0,4180
,19,16,,4198.28,,0,1,0,0,4200
,19,17,,4269.15,,0,1,0,0,4260
,19,18,,4264.02,,0,1,0,0,4260
,19,19,,4310.12,,0,1,0,0,4320
,19,25,,4248.14,,0,1,0,0,4240
,19,29,,4252.08,,0,1,0,0,4260
,19,34,,4067.01,,0,1,0,0,4060
,19,37,,4049.6,夏普村,0,3,51,3,4060
,19,10000,,4261.91,,0,1,0,0,4260
,19,10001,,4303.27,,0,1,0,0,4300
,19,10003,,4269.2,,0,1,0,0,4260
,19,10004,,4208.49,,0,1,0,0,4200
,19,10011,,4161.41,,0,1,0,0,4160
,19,10012,,4148.02,,0,1,0,0,4140
,19,10028,,4148.63,,0,1,0,0,4140
,19,10030,,4113.15,,0,1,0,0,4120
,19,10033,,4063.06,,0,1,0,0,4060
,19,10036,,4047.36,,0,1,0,0,4040
,19,10037,,4117.69,,0,1,27,2,4120
,19,20001,,4252.92,,0,1,0,0,4260
,19,20004,,4212.39,,0,1,0,0,4220
,19,20005,,4190.03,,0,1,0,0,4200
,19,20009,,4131.11,,0,1,0,0,4140
,19,20010,,4133.11,,0,1,0,0,4140
,19,20012,,4111.98,,0,1,0,0,4120
,19,20013,,4092.45,,0,1,0,0,4100
,19,20017,,4057.69,,0,1,0,0,4060
,19,20018,,4052.47,,0,1,0,0,4060
,19,20019,,4048.15,,0,1,0,0,4040
,19,20020,,4045.14,,0,1,0,0,4040
,19,20021,,4041.1,,0,1,0,0,4040
,19,20023,,4041.15,,0,1,0,0,4040
,19,20027,,4063.6,,0,1,0,0,4060
,19,20029,,4037.31,,0,1,0,0,4040
,19,20034,,4011.11,,0,1,0,0,4020
,19,20037,,4007.58,,0,1,0,0,4000
,19,20038,,4004.64,,0,1,0,0,4000
,19,20039,,4009.96,,0,1,0,0,4020
,19,30005,,4270.27,,0,1,0,0,4280
,19,30008,,4228.25,,0,1,0,0,4220
,19,30011,,4161.41,,0,1,0,0,4160
,19,30015,,4128.21,,0,1,0,0,4120
,19,30020,,4098.02,,0,1,0,0,4100
,19,30018,,4148.11,,0,1,0,0,4140
,19,30017,,4193.84,,0,1,0,0,4200
,19,30022,,4110.95,,0,1,0,0,4120
,19,30025,,4131.71,,0,1,0,0,4140
,19,30027,,4117.91,,0,1,0,0,4120
,19,30033,,4063.06,,0,1,0,0,4060
,19,30036,,4047.36,,0,4,25,1,4040
,19,30039,,4065.44,,0,1,28,2,4060
,19,40008,,4328,,0,1,0,0,4320
,19,40009,,4338.08,,0,1,0,0,4340
,19,40010,,4249.17,,0,1,0,0,4240
,19,40012,,4175.39,,0,1,0,0,4180
,19,40013,,4202.85,,0,1,0,0,4200
,19,40014,,4122.15,,0,1,0,0,4120
,19,40016,,4198.28,,0,1,0,0,4200
,19,40018,,4264.02,,0,1,0,0,4260
,19,40020,,4201.59,,0,1,0,0,4200
,19,40027,,4253.86,,0,1,0,0,4260
,19,40033,,4148.77,,0,1,0,0,4140
,19,40037,,4049.6,,0,1,0,0,4060
,19,50002,,4248.58,,0,1,0,0,4240
,19,50004,,4218.86,,0,1,0,0,4220
,19,50005,,4162.29,,0,1,0,0,4160
,19,50006,,4237.93,,0,1,0,0,4240
,19,50007,,4182.26,,0,1,0,0,4180
,19,50010,,4285.26,,0,1,0,0,4280
,19,50011,,4278.07,,0,1,0,0,4280
,19,50012,,4281.17,,0,1,0,0,4280
,19,50014,,4245.5,,0,1,0,0,4240
,19,50036,,4039.04,,0,1,0,0,4040
,19,50039,,4026.86,,0,1,0,0,4020
,19,60000,,4223.12,,0,1,0,0,4220
,19,60001,,4179.22,,0,1,0,0,4180
,19,60006,,4142.97,,0,1,0,0,4140
,19,60008,,4188.25,,0,1,0,0,4180
,19,60011,,4263.51,,0,1,0,0,4260
,19,60014,,4331.69,,0,1,0,0,4340
,19,60016,,4341.01,,0,1,0,0,4340
,19,60021,,4097.99,,0,1,0,0,4100
,19,60024,,4178.68,,0,1,0,0,4180
,19,60025,,4103.86,,0,1,0,0,4100
,19,60028,,4193.37,,0,1,0,0,4200
,19,60032,,4123.58,,0,1,0,0,4120
,19,60033,,4075.88,,0,1,0,0,4080
,19,60034,,4110.34,,0,1,0,0,4120
,19,60039,,4099.68,,0,1,0,0,4100
,19,48,,4011.8,,0,1,0,0,4020
,19,51,,4010,,0,1,0,0,4020
,19,20040,,4020.11,,0,1,0,0,4020
,19,20043,,4014.33,,0,1,0,0,4020
,19,20044,,4006.18,,0,1,0,0,4000
,19,20051,,4005.03,,0,1,0,0,4000
,19,20052,,4005.19,,0,1,0,0,4000
,19,30048,,4008.48,,0,1,0,0,4000
,19,30050,,4008.86,,0,1,0,0,4000
,19,30053,,4007.85,,0,1,32,2,4000
,19,30056,,4007.35,,0,1,27,2,4000
,19,30057,,4008.12,,0,1,0,0,4000
,19,40041,,4094.4,,0,1,0,0,4100
,19,40044,,4029.57,,0,1,0,0,4040
,19,40045,,4014.77,,0,1,0,0,4020
,19,40049,,4010.58,,0,1,0,0,4020
,19,40050,,4010.18,,0,1,0,0,4020
,19,40052,,4009.52,,0,1,0,0,4020
,19,40053,,4009.2,,0,1,27,2,4000
,19,40057,,4010.72,,0,1,0,0,4020
,19,40058,,4009.2,,0,1,0,0,4000
,19,40059,,4011.02,,0,1,0,0,4020
,19,50040,,4080.51,,0,1,0,0,4080
,19,50041,,4025.54,,0,1,0,0,4020
,19,50043,,4022.18,,0,1,0,0,4020
,19,50047,,4012.58,,0,1,0,0,4020
,19,50049,,4013.04,,0,1,0,0,4020
